Number,Target variable,Gluteus medius,Gluteus minimus,Adductor longus,Adductor brevis,Adductor magnus,Tensor fasciae latae,Gracilis,Gluteus maximus,Psoas major,Quadriceps,Piriformis,Ipsilateral erector spinae,Contralateral erector spinae,Ipsilateral internal oblique,Contralateral internal oblique,Ipsilateral external oblique,Contralateral external oblique
125,13.91722893,-1.68879592,1.27524098,22.57982107,6.839044966,23.5221206,7.84221851,6.62713878,11.30221272,40.27776619,27.62210922,-0.18332132,212.1410956,67.76617585,43.60473579,20.16963038,55.92628137,8.94013139
126,13.74971844,-3.08688892,0.99306714,26.52257014,7.358172378,27.9868553,7.69781016,6.60782656,6.54783973,40.29963799,27.02646676,-1.04015408,207.5495913,55.58145447,46.31791776,12.46414188,54.63052893,7.32621685
127,15.28172376,2.80895694,2.91343066,22.33502652,9.505955236,20.13687948,6.739022,5.91752871,15.45265265,39.73368586,17.88611065,1.358349,14.98900291,72.79327345,45.31290228,26.70908479,29.28311825,53.7990863
128,15.41440961,3.55070674,2.65543099,22.39742156,8.32148662,19.3899153,6.38997109,5.98703771,20.61632266,39.65507337,18.63448847,2.64813596,14.23259874,69.31838754,71.0510824,18.97833525,27.45669181,55.68023771
129,15.49770918,3.50995364,2.61460019,22.99562297,16.74292361,18.04270504,6.85243987,6.00514473,16.76377384,40.44451017,18.14005508,3.57902847,11.94040132,79.84911713,94.76257632,30.69679394,33.11415995,51.12511183
130,15.51934547,1.50791018,2.51082494,23.43074963,14.31968277,16.8446806,7.33066802,6.02403872,8.49110165,41.17122573,17.48467038,3.51050693,19.94327195,113.2179261,84.19470754,31.87853948,31.50871537,52.29218071
131,15.45998619,-0.08186188,2.31648961,23.80193191,7.91053157,16.34679785,7.39456078,6.04371911,2.62723324,41.61901018,17.12577412,2.18091546,26.88998218,164.2658286,50.51657356,27.99824668,26.02561399,50.01222685
132,15.33675267,-0.10701797,1.86477923,4.18584027,0.23515161,16.94128164,7.2398575,6.03731546,1.93771741,41.42154795,17.622027,1.18492652,24.49031549,160.0219129,32.09793913,31.83158547,21.87919692,49.12756782
133,10.15167267,-0.13759619,7.65746116,19.88694167,5.88826172,4.809995992,10.25763623,2.67502462,0.00516131,38.00727481,0.31324022,-0.04247897,153.1525614,135.2720754,7.50104971,30.92097501,11.5396744,25.90504673
134,10.38662865,-0.37881993,6.62805153,20.15156887,7.57560877,0.669796,10.24897037,3.04307403,0.08175058,38.68979231,0.90640068,-0.37974648,135.0212999,140.4847962,5.93172204,31.39595566,9.37922942,28.31646569
135,10.49528501,-0.75659679,5.03934918,20.36311754,10.08494971,2.05830904,10.1956453,3.53093203,0.17514342,39.32530063,1.8714728,-0.69276356,113.9077293,139.1609157,5.28609679,31.68729073,8.09817488,29.43075011
136,10.48063806,-1.22497357,3.63955737,20.03922845,15.36806743,3.63439011,10.076782,4.26477123,0.49957169,39.88114372,3.80258906,-1.0573714,90.88531657,136.7148319,4.50834344,32.060334,7.06343741,30.25418133
137,10.34180898,-1.60701861,2.82911668,20.86889636,16.80144415,5.58799876,9.93984006,5.28512854,1.12252566,40.32978874,6.28222857,-1.34623496,73.46795537,133.6045332,3.93698836,32.2004481,6.44592439,30.56909738
138,10.09114964,-1.94059168,2.72346835,20.59807751,17.01552059,6.97567291,9.83522706,5.66324715,1.36477729,40.78888546,7.51441961,-1.56953268,66.69086963,130.0127397,3.91330278,32.03627722,6.21091851,30.44425505
139,23.45034435,1.22041082,2.10562025,34.04565217,27.7297771,5.97672293,13.33586575,4.70119919,1.74920729,45.31373139,11.72950164,1.17312417,78.12201294,68.11100371,30.74453292,43.38195088,32.15731084,75.56117059
140,23.93807085,1.05209822,1.74581499,33.53831885,29.20269948,6.38298665,12.98983735,5.65049811,1.85949901,45.53199005,16.81859033,1.09020539,73.23088961,70.63013033,33.7018952,43.02429253,31.68941305,73.14456643
141,24.2362114,1.40496001,1.56499198,32.9658591,30.87255856,7.3851575,12.68768882,7.32237133,2.00296277,45.89918547,21.57218809,2.12042833,70.96959724,82.57152513,30.54547092,42.46399554,31.23769998,70.25309809
142,24.28762809,0.38812004,1.58783974,31.99624419,33.61609671,8.97344366,12.41178632,8.29610675,1.80184971,46.33425369,24.74576696,2.0559439,69.43209514,97.53601374,26.27000139,42.4584274,30.54120301,67.33622948
143,23.99737129,-1.45692579,1.73065883,19.68478521,49.70393627,12.23793791,12.07976861,8.50125671,1.15140054,46.77622255,23.84208531,0.38420457,64.76176175,113.3941647,24.11871352,39.0807534,29.39360827,64.75129586
144,23.50609129,-3.41587605,1.7330488,17.84031586,34.22501362,20.4417615,11.69028885,8.51373225,1.02795388,46.96763968,25.10274699,-1.44717212,53.70552693,129.0962658,23.51189682,34.64272762,28.04239781,63.46416024
145,19.82011609,1.05995556,6.90946051,20.19737452,9.40653756,4.38056573,9.50172985,3.24691498,4.51344665,45.37732222,8.71347467,0.888769,154.464471,52.84919807,36.87375938,3.52281822,34.1834929,22.66225802
146,20.09298508,0.55512318,5.36334689,20.34247951,15.16201135,6.5955005,9.4057189,3.86236802,5.92893566,45.26508137,10.39419521,0.5960053,156.118892,40.02848073,37.03553188,3.28757037,34.3801638,20.4183205
147,20.21915065,0.0133517,5.68148026,20.45500804,16.94130348,7.24422474,9.39446429,4.37211968,5.39599222,45.4658934,8.27010479,-0.49602869,165.609581,79.13282637,36.72759111,2.6824287,34.00229513,14.87565829
148,20.22386675,-1.61548144,8.68363651,20.6779187,16.44956135,3.97605956,9.58950113,4.30910275,0.60952726,46.49679266,1.01223418,-2.55497521,179.9897399,175.6222023,35.31433923,1.30335251,31.9150271,5.07627618
149,20.06068531,-3.80014572,9.23263565,19.45892092,16.52635763,1.32015864,9.63574375,4.01683222,1.607370038,47.54727977,4.592033242,-4.94649277,103.0453627,325.2995601,32.37014148,0.57052446,26.32182414,2.03303896
150,19.75538704,-4.92051422,8.83089612,19.13463087,17.01407566,2.19043923,9.42656222,4.72834736,2.784273812,47.71518116,5.430709952,-6.62342764,174.8350104,281.6499897,33.02200621,0.81438133,27.09829015,1.88194184
151,11.41627095,0.8967033,1.46850973,23.6746669,17.7111507,6.89005499,7.84698659,5.84250348,4.70754353,42.05350721,16.03976158,0.47653864,49.85531049,115.0602089,14.93002271,35.23009821,18.82526375,52.16002405
152,11.67980705,1.97603712,1.06092068,23.66423052,15.87469933,10.83532529,7.71814403,6.22115361,7.38152928,41.96215536,32.17067584,1.1882885,37.43809236,108.1052848,16.98900168,35.52511923,20.25627447,51.82795692
153,11.84308736,1.63200797,0.98545039,23.73189794,9.7036704,16.28062405,7.66145438,6.32047486,8.71403034,42.08366184,31.60373646,1.83345862,44.39825768,104.2668198,17.77025442,35.35489777,20.45979732,50.65456169
154,11.89183977,-2.22399936,1.70745551,24.32031207,1.37182725,15.65226455,7.77167164,6.30222231,2.86135572,43.00606673,25.07697356,0.74373847,77.77927257,118.7133927,16.37287005,33.62497698,9.56293876,46.77597465
155,11.83493651,-6.34160721,2.71193132,16.27275076,8.57386048,10.04222703,7.81010361,6.32345331,4.077400444,43.86928979,8.49306513,-0.24214823,130.2728903,122.6150985,19.22389983,25.70943713,3.73186919,36.51137244
156,11.65682136,-6.83133545,1.88597047,24.69394368,1.35542574,15.51373176,7.58763526,6.38906299,4.077400444,43.64317292,11.55109112,0.12699071,93.42990407,120.3017787,23.06549769,25.84609078,3.25802193,37.42138591
157,12.85269346,0.31330646,3.07577644,25.02859009,8.19511253,11.8936752,8.17481338,6.04475891,8.41153907,38.43237093,10.88979558,-0.7886034,352.912992,49.57053934,33.23302199,8.3822007,34.07160452,29.14308083
158,13.01254302,0.82744152,4.00698693,21.2383509,8.1212845,16.86966791,7.99194469,6.13792469,13.24379539,38.10511292,10.25630973,-0.41486367,181.1348678,37.64823574,33.10862014,22.76117124,34.39261402,30.26603892
159,13.07986727,0.68371129,3.99257513,24.10063662,8.34737357,18.00870774,7.87744181,6.1332048,14.78257918,38.09508199,9.60753376,-0.61108673,147.687813,32.9599415,33.23574528,37.96640595,34.37167324,30.10481867
160,13.03791665,0.53865687,3.93023362,22.25252228,6.839044966,17.6911125,7.87398364,6.0950594,13.16222296,38.36147259,8.68404024,-1.27531559,154.7559095,34.32796618,34.09088133,48.05336774,34.39035456,29.53860557
161,12.90348233,-0.17559633,6.7030589,18.29105237,1.69117168,15.66372364,7.9885575,6.01168465,8.77462634,38.92161261,3.52754737,-2.48856905,145.7258706,42.76667661,32.83053886,67.28467751,33.38926822,29.23287783
162,12.68371735,-0.6158448,8.98941632,24.70805931,0.2806042,11.52994023,8.00953798,5.91985888,4.6500411,39.29218702,0.77604709,-3.64983807,134.1970603,51.64068798,31.74400266,86.28780378,32.50616442,28.77580982
163,23.90351841,0.22932646,1.51878513,22.17018995,18.3379455,7.40583207,8.49494152,5.99692926,4.96567701,37.69906327,29.7686527,1.93204121,84.88678075,45.63926034,34.26003933,16.52349233,47.41941314,28.9054244
164,24.49632079,3.35408148,1.90031438,21.70052676,11.40788579,3.81898843,8.4465379,6.01878569,2.24748781,38.02676769,30.88193613,2.89241033,62.61013876,49.10763146,34.14364946,27.54623613,45.8584481,29.5340489
165,24.83740174,4.36157339,1.59224045,19.90546142,14.55745856,3.93946864,8.33305526,6.35352403,0.96253522,38.43875695,31.9134072,4.29605459,58.59896997,43.8100929,34.61253098,33.37822564,45.59288413,28.9600732
166,24.94423539,2.5815348,1.16450554,8.71478396,26.42462781,7.22397429,8.20288866,6.61392013,0.62542232,38.78763612,30.25741081,4.5935557,80.57382465,36.05051522,29.94900481,27.78192078,45.54997541,27.44063858
167,24.82949007,0.17828926,0.76937975,22.63878899,20.54695674,17.26245278,8.03299754,6.7332519,1.04683393,39.04559259,31.09593083,3.73784375,88.19258986,27.26238808,28.46775972,18.96237319,45.36033673,23.42339706
168,24.44201026,-1.20938365,0.60826553,21.88839063,13.92448967,28.71362077,7.82939491,6.75155073,2.02641328,39.17861917,15.08791687,2.9758957,89.63482246,21.07136939,34.99848967,13.30601755,45.07972422,15.3865709
169,12.24808664,1.16826541,7.66104336,22.1136833,15.15664531,3.00252101,8.84988325,5.90953737,2.54974566,38.9730224,2.02072696,0.36509914,65.85204457,59.52801222,28.91175721,35.19360977,37.30186763,42.07368844
170,12.53418941,0.71565058,6.98653535,16.49437683,15.77403426,3.2310495,8.80675256,5.99711679,1.77106016,39.33458772,2.28823745,0.14324124,64.63316699,65.54991206,28.10983943,35.12731624,22.50399403,41.52509539
171,12.6961176,-0.23266971,5.16326843,15.62082008,14.72035636,4.03378735,8.73039728,6.06523451,1.28643959,39.78826853,3.09692884,0.07727266,60.59207013,73.86024318,26.38915456,35.24410586,19.12900054,41.34773137
172,12.74841492,3.93765431,3.59295864,10.68142129,14.35306609,5.74296633,8.62826892,6.11346289,1.27584065,39.72811593,4.53657259,-0.25132283,54.19856322,82.13566186,22.86871338,26.89564754,26.11759305,41.315416
173,12.68577574,-0.09981433,2.65994762,5.46967001,19.50125188,8.99013363,8.50112321,6.13738693,1.68784975,40.04144563,7.07825386,-0.49382537,46.6010098,87.9317925,16.29414188,35.80933352,25.67124189,41.18658528
174,12.48891786,-0.17911277,1.96488253,23.34494898,5.45869965,16.16696549,8.35422658,6.13597453,2.678961,40.05902861,11.97937493,-0.73120926,38.89988367,88.52616933,10.67071932,35.84446701,25.32987697,40.94363108
175,11.34250024,-0.52948221,2.24884203,19.45192569,18.94905258,20.1929596,7.28555253,6.17241913,4.01423573,39.03947031,24.39148546,-0.75218355,96.72052119,35.82537416,45.61727729,8.64017453,43.83477135,23.7210356
176,11.40368789,-0.5643131,1.48867224,19.93892493,3.88376925,19.92424005,7.0991096,6.18133345,7.11470515,38.78660631,25.45364023,-0.84347945,98.89181089,27.61095379,45.34667337,11.65744393,63.6972145,20.83195746
177,11.45566653,-0.08412092,0.9988773,21.36106837,7.747376386,14.23222068,6.81666406,6.16359198,9.47411902,38.53629881,7.28298769,-0.35033013,97.30593866,20.79842152,24.06857067,12.02257892,64.07029157,17.33983244
178,11.43224488,0.72922887,0.74459076,15.89852364,1.09148387,15.77821722,6.13092928,6.10970197,13.63944219,38.14096765,14.97169995,0.28802827,88.23301977,14.60905158,42.51291298,12.80169066,63.12781195,21.01669977
179,11.37878633,1.84855362,0.69261067,21.48549381,14.56075268,17.35213978,4.79891578,6.04151038,20.589528,37.60714441,14.97169995,0.84573822,69.0219097,11.32079269,44.64103894,14.99721728,61.88397575,27.80616611
180,11.28086611,2.09599501,0.79601327,21.49761312,0.25182355,18.36738914,3.20138943,5.9681465,26.6908985,37.31377064,15.44214894,0.96740844,50.67854529,11.27287722,44.55538763,17.21804201,59.85830025,28.47782869
181,15.68609803,12.51698469,2.34006086,5.41670366,15.07333623,11.17147765,9.36548345,6.56024364,1.98827269,40.79588605,12.2228479,0.20420845,140.1526946,63.21386052,10.43370238,6.75158789,36.8921938,23.28774033
182,15.85555235,-0.26078932,2.28451293,4.24897306,13.02314165,16.61759735,9.19120713,6.59081292,1.54752731,41.30767059,15.16962975,-0.042163,139.7089651,58.08615859,33.3399488,7.42783386,36.76131633,19.62509697
183,15.92820976,-0.76780473,2.03651886,3.59028888,22.13959767,28.66212669,8.98646369,6.65316054,1.4372097,38.12184423,20.15325255,-0.46133284,135.607433,49.59823116,26.86795379,8.26034853,34.49521619,14.8331869
184,15.88769889,-1.1904115,1.82344804,20.04956945,18.0104597,32.27466765,8.7892288,5.52918339,1.85004029,40.82334709,20.96901765,-0.81115754,130.6680773,46.44974999,31.30372829,9.74689757,36.86908354,12.28888265
185,15.74288828,-2.00476449,1.60420126,11.46390188,15.29649751,29.05740001,8.58609245,4.82752574,2.43164427,41.88556519,20.8526141,-1.50392983,127.1062936,41.02512507,38.97001388,10.98628891,34.86366931,9.94617161
186,15.45370013,-3.01267103,1.59476367,24.01397437,23.28888853,31.24375072,8.41795413,5.11373938,2.66997098,41.87410883,20.41024161,-2.50916536,126.5447729,45.05258456,38.43950995,10.83939493,36.1850535,7.79591093
187,10.44782671,0.3207084,3.80615865,22.02293332,13.87458045,3.42573149,9.13080902,4.06352233,3.37210164,42.35103955,3.54691175,0.17592764,47.69426135,92.31009425,37.66002595,30.004473,21.31938733,32.87738649
188,10.56042904,0.02628554,3.35648328,22.0576678,14.3794412,3.88919279,9.00634988,4.60544471,2.70656356,42.45441782,4.08086728,-0.29171729,46.6191094,94.8977688,22.12365393,30.18577818,18.5945457,32.69002991
189,10.61265685,0.04131466,2.9788224,21.99002079,14.59499601,4.73774078,8.84932978,5.22212914,3.09828109,42.41673909,5.15846857,-0.37668132,40.34723509,91.42441979,18.43079281,30.44935197,19.21156418,33.21824333
190,10.61006737,0.16280534,2.55438373,22.04557937,14.7183515,6.02851545,8.69065064,5.54061621,4.14655899,42.29608683,7.09693614,-0.18550632,33.59351186,87.18020703,17.86280679,30.80094295,21.81471308,33.69749503
191,10.5308907,0.55068108,2.20545659,21.84653859,14.78114067,7.74858769,8.54366345,5.68118957,5.84119503,42.19768111,10.03649338,0.34688875,28.95823855,83.71049457,17.31778922,31.16491776,23.53926283,33.87493385
192,10.39635676,0.46910559,2.11425872,22.16777377,15.09128227,8.40101626,8.4527722,5.71047912,6.30389837,42.28870314,11.69219592,0.97159336,29.44865424,84.36724151,15.90989616,31.36583255,22.95878625,33.61098627
193,22.79205719,-0.40965637,3.15495755,22.49086853,17.75104622,29.72463939,10.04752237,7.79601754,1.695588902,44.78709566,7.74137025,-0.52372245,34.38431135,78.76671696,11.24684074,33.77394924,11.84832955,29.39423338
194,23.29742992,1.61667114,4.09858302,20.24680091,7.48544174,20.52020286,9.81340091,7.51313479,1.1484132,44.46967292,10.22732295,0.84820798,39.26886996,57.19434706,20.47767225,33.65063204,27.73900579,33.15566306
195,23.62761299,2.74172236,3.84819135,22.70913307,27.35198606,15.77275307,9.58761595,7.43673061,1.49475095,44.29226416,15.53631865,1.8487452,39.32397794,50.18066334,23.88338536,33.81345642,38.08396171,32.51439465
196,23.74389685,2.14738456,2.98914939,1.17752564,20.9687979,22.54017901,9.33042206,7.44665698,1.75300778,44.15531534,21.67468506,2.12373345,35.65548478,65.14894417,20.03536149,33.4143102,36.57946961,32.91566278
197,23.57847817,0.89913517,2.38747113,21.87395112,22.99312527,26.86633075,9.09980264,7.41986827,1.96983716,44.01183597,21.76897262,1.45138094,32.58543601,75.14078081,14.96043771,33.48381704,33.92905185,33.47074855
198,23.15517534,-0.16952017,2.11646327,17.10442873,29.26239023,26.55505871,8.87149163,7.36090318,2.11193542,43.8195663,21.44991125,0.32855566,30.07755818,78.34706305,11.55932467,33.85118151,29.44268726,33.83123288
199,28.61641371,1.16454302,0.47102625,30.36307163,17.73636615,34.09246542,7.27673727,7.0872573,7.99795752,45.55662584,44.42735428,1.78911012,125.8309057,14.36961697,68.63067361,7.28262114,95.62245632,14.84045252
200,29.22583656,2.02292959,0.38468677,30.44340481,17.73636615,33.59430744,7.11513863,7.04067466,12.47110751,45.13260018,7.17160796,2.06130818,121.4919288,12.06559243,68.0033442,14.97644143,92.3337627,19.19650461
201,29.65565516,2.38946849,0.34314849,30.5014538,22.23213429,32.68572337,6.92825447,6.97408052,17.1403616,44.70161238,47.89698668,1.90035083,117.1743972,10.7590929,67.14302555,27.25073665,89.05496384,24.62676218
202,29.78814445,-0.64628324,0.43009882,30.94823021,16.85367498,31.86656617,6.95667085,6.93135908,15.76342785,44.92834095,42.9876239,0.42283394,119.5608147,15.58428116,65.23980068,27.20189178,84.61154083,18.40299968
203,29.65441655,-8.97339265,0.37729187,32.59702191,23.77751199,31.74398046,7.15693422,7.02290001,2.33095038,46.57558795,43.43512284,-3.63889755,64.42010585,35.17382285,61.46254579,2.72158745,75.20494344,-0.35450588
204,29.17574879,-16.70214885,0.08779145,35.21971597,18.7083837,31.18508144,7.12116493,6.35919986,11.14076097,47.70289218,31.43975985,-7.76299197,110.7129709,62.70857149,58.42181655,15.88665569,48.73958063,-4.12606745
205,14.10417193,-2.48838058,1.41144426,10.90030021,38.54526714,12.22352352,7.57323942,6.52020351,1.81257816,43.11949306,24.91093047,0.704897674,-18.09249766,26.28767477,36.20815473,5.70942656,88.41087425,4.56708674
206,14.44072625,-2.10322866,1.1093682,22.97149059,24.12075401,16.88066652,7.43936214,6.50506688,1.75309226,42.81981142,25.56288588,-0.364310418,87.73981571,24.08111233,34.67719659,4.64662818,85.57272033,3.8654457
207,14.64473493,-0.33657234,0.8725401,24.93000381,8.92581835,18.87242721,7.25608288,6.47377361,2.0017855,42.56022476,24.26656172,-0.364310418,71.14478982,22.46118326,35.97339224,4.14354956,82.51796104,3.38673567
208,14.69133548,-1.330379098,0.67455431,26.50694012,20.71605982,20.02897533,7.00561323,6.39383411,2.67622712,42.14065027,14.22365721,2.678828886,-24.92492874,20.19733931,36.40987893,3.72414797,79.69957985,3.27571776
209,14.57367928,-0.603288184,0.58273832,26.43965618,28.26267831,12.69166748,6.64866944,6.32718934,3.62065254,41.77989238,21.88988024,0.14266647,47.43940198,18.92368507,34.27516952,3.38432138,77.03537634,3.49187278
210,14.30078611,-1.695322832,0.46200093,26.08055262,3.72578128,14.24991218,6.01074713,5.78139435,4.90503638,41.34451986,20.48536592,0.61139761,103.4901002,17.23902045,34.4470976,2.92735135,74.20712293,3.76874722
211,16.97696742,0.97564565,5.85941832,23.94036541,12.52944273,1.97717445,9.13949076,4.65770247,0.49657785,40.93113867,3.87256534,1.90717039,61.51583596,96.76934459,36.32980795,10.2651642,8.01024154,28.60344596
212,17.33053359,-0.17072899,3.4059657,23.89437151,19.76020549,5.57718294,8.91891688,6.31599316,1.20670986,41.14281807,7.18786545,0.72894007,86.8024753,84.0684038,36.65822451,6.06825916,13.1524228,27.55500907
213,17.5537394,-0.83757197,2.35899139,25.01751631,11.28531412,11.81815106,8.69502378,6.78022567,2.60278944,41.31280831,12.52750327,-0.09852231,121.9159091,58.04888262,36.52279735,5.52305775,22.02589279,25.92010873
214,17.63582718,-1.13874988,1.84597149,24.59984506,6.79604894,20.69929935,8.51604062,6.84568118,4.05721136,41.398548,22.31809748,-0.4372187,128.4605164,47.45069744,36.77085924,5.59393697,32.3929849,24.83446368
215,17.55598369,-1.45719524,1.56938739,25.69883084,11.28531412,32.89246914,8.34596646,6.8387976,4.30435902,41.49247815,27.41265333,0.29150426,127.3843653,44.58801911,36.61125755,6.89968643,43.16243617,23.90845308
216,17.31045682,-3.15333242,1.45690522,26.03540515,0.39956998,33.0748926,8.22363318,6.82642479,2.81744439,41.65876766,26.76061275,0.69465399,129.8855524,43.45808308,36.24131313,7.80451738,44.38420872,19.23751021
217,13.96469306,0.27973269,1.94667769,14.32913764,7.352573512,20.4025228,7.98099161,6.28536634,4.09518537,40.41536846,12.76864498,-0.44702631,110.6563352,83.56092591,30.72710597,25.6141286,41.64359342,21.42961646
218,14.2579211,-1.86675623,1.77585526,20.86561933,5.991410772,20.19454627,7.92670187,6.31691515,3.15105891,40.50526283,13.53175884,-1.51750313,120.0856179,90.20693535,32.1697468,17.59823552,39.36538061,11.59343977
219,14.42730022,-4.22514982,1.53507465,25.74654896,9.375020558,19.99521857,7.84766613,6.33227578,2.41115841,40.94121377,14.1834256,-2.63919391,121.4491108,96.23120326,31.96134354,11.27515534,36.6269678,5.90098649
220,14.47394144,-4.15030295,1.38103455,26.03873634,9.375020558,19.59570294,7.75206751,6.30851688,1.52503695,41.25118949,14.5730006,-2.38835319,120.8777274,100.3825454,31.71928439,10.55718539,33.50612105,4.15400937
221,14.42364138,-2.8045926,1.1426765,26.5820149,9.75302354,19.68819091,7.63585806,6.2822584,0.87775668,41.41712446,14.46433664,-0.80699592,119.3438181,99.84254862,31.50479546,11.47026106,30.47525091,3.05762688
222,14.22221477,-0.78899278,1.10252977,27.02669138,10.96056517,19.69171455,7.50544996,6.30535901,0.49846045,41.41549525,14.94007824,0.13160727,117.3855914,95.1630093,31.35723684,11.72596317,28.28765124,2.77915457
223,10.53435611,0.70832526,3.30874917,23.39225238,13.01149399,23.94882326,8.00023283,6.0809213,8.52181608,40.71436479,10.55222942,-0.16213072,69.9440795,107.8582773,2.37627822,30.23645413,8.89190069,34.96057282
224,10.59610805,0.29045534,5.34111893,19.88828968,8.89473974,12.09948605,8.21620333,5.91143929,2.26908582,41.75954179,5.18676284,0.10621439,208.0389764,112.6951005,1.8559052,32.27787043,5.44379551,27.82061199
225,10.62129226,0.32113746,8.42543235,22.12925488,23.79482438,2.18304131,8.31556387,5.84992624,0.735646588,42.71228871,3.73666121,0.61878427,336.0408371,12.02662633,2.03917768,20.70835532,3.20363336,8.82209611
226,10.6134931,0.69055371,6.17250287,1.7348336,12.93880653,2.92615084,8.08348612,5.93904398,2.210591442,42.45629335,7.9828508,1.15571634,297.6821126,79.58878447,3.35990772,16.11852916,4.05391226,5.8314412
227,10.56315258,1.18622152,3.04869959,24.13506745,10.28048231,8.59223089,7.75788353,5.96326308,2.517628534,41.5305853,20.71395852,1.39552873,160.86069,99.85659267,7.63910284,33.16121828,7.39448662,15.53639511
228,10.45177652,1.80514456,2.03132119,16.50475493,5.78748806,19.50675833,7.344539,5.9126402,2.755555308,40.51477229,21.59830028,1.53056234,63.20147051,80.68944736,15.2942533,7.07612132,14.07557844,33.87488908
229,12.65317884,4.96101861,7.38772226,21.37662382,16.87525191,6.44448768,8.26255197,5.02035185,5.30536716,41.76315315,3.99631351,-0.45575361,103.4140409,176.2377949,9.67733642,72.59463314,12.66727402,79.97931098
230,12.88582804,-0.26709493,6.4388156,18.73587908,7.495105086,8.40801742,8.24396973,5.57703098,5.92208625,40.56384793,4.63780043,-1.06916937,89.57018407,176.1333432,9.20209599,86.34921745,10.31469213,75.94396618
231,13.01069848,-1.13797476,7.4340131,23.43350132,7.495105086,8.30716557,8.28621113,5.67300162,3.52953328,42.26986444,3.40595104,-1.88720696,96.1109988,179.3946453,7.66892666,80.52830485,7.08539981,72.61311578
232,13.02766633,-2.27264788,10.06940248,14.7566817,5.85087437,6.86786659,8.33254574,5.72029207,1.7054074,33.34135423,1.96764731,-2.80693769,113.4741248,181.4849219,6.2361608,76.82295044,4.67941077,68.64228512
233,12.93384183,-3.44564151,11.44198066,27.35339998,1.3154708,5.98880728,8.3358836,5.78980616,0.19832037,43.42842193,1.54295968,-3.63474651,130.0414827,40.32005122,5.06061197,70.9256248,3.21298594,64.72976543
234,12.7157294,-3.96358987,11.20904999,30.62127705,12.0621011,5.91807788,8.27539413,5.85640332,2.37076155,43.83971265,1.97374873,-4.00489875,139.1335215,170.5871077,4.86326723,65.01770758,2.68352732,61.41590214
235,14.41210547,1.11398446,3.77832606,29.154641,9.63551876,12.20416118,10.89729799,3.3970451,1.64770368,42.44788836,11.28277499,8.29207168,90.045463,102.5316325,-1.11109769,37.97969271,30.326161,7.9318236
236,14.70252156,0.36735192,3.6152256,29.0012734,19.75853071,6.15793713,10.65977659,4.31141499,2.3991264,42.74644206,10.29913689,1.0503025,72.78433861,107.2138379,22.23806192,39.21572777,28.88664385,12.13068948
237,14.84704807,-0.59647556,3.4564815,23.20213778,28.0415021,11.30038303,10.40062501,5.72821631,2.99440125,39.92576188,9.52276037,-0.42400572,55.69391471,107.448271,22.23806192,6.13715776,26.91420942,18.48425202
238,14.88702769,-2.6290041,3.24856573,2.42741904,17.02425187,16.37649472,10.18354197,7.37150275,1.99256197,42.10127337,8.648816,-1.91057979,81.78462582,108.6550258,1.04770335,12.68032644,22.17839317,24.64555111
239,14.79261218,-5.9788892,2.435934,26.80056517,18.3557738,20.54474288,10.05412622,7.67516642,2.037844308,39.32634133,9.82250495,-3.71209032,121.6412689,11.34695085,10.3001447,38.78459245,8.46789127,22.7371444
240,14.57208243,-9.92475803,1.40053133,10.56436426,18.3557738,29.63497529,9.81547044,7.82522009,2.004556048,45.34541769,19.84535746,-5.60530617,157.4638508,28.12575309,14.27296923,37.43748289,1.24557033,14.2499237
241,14.84081093,1.21765365,1.83362752,23.7272846,19.06742811,7.00558049,8.2382334,3.13692035,2.7832368,34.95384171,13.90451067,1.93428312,128.744172,76.73218171,33.06425974,9.80752609,28.76166472,26.20345303
242,15.10095295,0.87466687,1.5956578,23.71376333,20.69535365,9.18625895,8.19268483,3.58948245,2.75662813,35.30753964,13.89750537,0.90677611,147.4827064,68.09561319,33.20871764,8.22545449,32.29351146,24.67509794
243,15.24205559,0.60056546,1.1365815,22.57131568,22.47927321,14.9388009,8.07793575,4.22816399,3.59985426,35.46763987,21.05886743,0.51696407,166.408449,52.96732309,33.77979115,5.76340215,36.04906659,23.89681559
244,15.26888258,1.06683777,1.29410212,22.71046522,15.3736917,21.9825862,8.10242446,4.94904053,5.68580975,36.25651458,26.23527729,0.14933627,171.0887132,71.48260347,18.08832559,3.95952077,35.04857368,22.62177608
245,15.13968019,-1.17029701,3.47260024,23.2067118,15.19334325,11.18376349,8.37990867,4.87963103,2.19569307,37.78670896,3.77256698,-1.36194291,170.9393319,159.5168408,28.53248552,5.3234752,23.18372938,15.44036922
246,14.88397363,-4.98524246,1.55106518,19.91556612,13.1487875,1.26752689,8.63331387,4.56122852,3.75262184,26.30573533,21.78007164,-3.81076676,166.2968207,-55.61229115,2.4263755,11.0893792,2.91042073,6.36999232
247,24.19454154,7.41546294,10.41140726,14.08587209,2.3629262,6.309845876,8.33303467,2.33378187,2.00750329,35.84826332,0.91695984,12.03241946,14.05713565,198.6749186,24.75372154,43.99718281,19.55810921,30.87148253
248,24.76675932,13.80918567,-0.1271442,7.02568067,1.49167889,6.047686606,8.33432194,2.24680725,1.89196441,35.9502554,0.31110102,15.4823827,7.76348088,170.633484,16.69669301,44.67073285,22.58873625,31.14405421
